country,time,new_cases,confirmed_cases,confirmed_cases_per_million,people_vaccinated,people_fully_vaccinated,confirmed_deaths
Belgium,2021-12-18,"9,604",2.00 million,"171,914.25",76.46%,75.45%,"27,895"
Belgium,2021-12-19,0,2.00 million,"171,914.25",76.46%,75.46%,"27,895"
Belgium,2021-12-20,"17,390",2.02 million,"173,409.22",76.48%,75.48%,"27,992"
Belize,2021-12-05,,"30,680","75,768.99",56.44%,48.22%,579
Belize,2021-12-06,144,"30,824","76,124.62",56.44%,48.22%,588
Belize,2021-12-07,64,"30,888","76,282.68",56.44%,48.22%,588
Belize,2021-12-08,42,"30,930","76,386.40",56.44%,48.22%,585
Belize,2021-12-09,61,"30,991","76,537.05",56.44%,48.22%,586
Belize,2021-12-10,42,"31,033","76,640.78",56.58%,48.59%,586
Belize,2021-12-11,0,"31,033","76,640.78",56.58%,48.59%,586
Belize,2021-12-12,0,"31,033","76,640.78",56.58%,48.59%,586
Belize,2021-12-13,0,"31,033","76,640.78",56.58%,48.59%,586
Belize,2021-12-14,119,"31,152","76,934.66",56.58%,48.59%,586
Belize,2021-12-15,35,"31,187","77,021.10",56.58%,48.59%,586
Belize,2021-12-16,30,"31,217","77,095.19",56.58%,48.59%,589
Belize,2021-12-17,29,"31,246","77,166.81",56.73%,48.95%,589
Belize,2021-12-18,0,"31,246","77,166.81",56.73%,48.95%,589
Belize,2021-12-19,0,"31,246","77,166.81",56.73%,48.95%,589
Belize,2021-12-20,48,"31,294","77,285.36",56.73%,48.95%,591
Benin,2021-12-05,,"24,863","1,996.86",6.22%,5.24%,161
Benin,2021-12-06,0,"24,863","1,996.86",6.22%,5.24%,161
Benin,2021-12-07,0,"24,863","1,996.86",6.22%,5.24%,161
Benin,2021-12-08,0,"24,863","1,996.86",6.22%,5.24%,161
Benin,2021-12-09,34,"24,897","1,999.59",8.73%,7.04%,161
Benin,2021-12-10,0,"24,897","1,999.59",8.73%,7.04%,161
Benin,2021-12-11,0,"24,897","1,999.59",8.73%,7.04%,161
Benin,2021-12-12,0,"24,897","1,999.59",10.95%,8.53%,161
Benin,2021-12-13,0,"24,897","1,999.59",10.95%,8.53%,161
Benin,2021-12-14,0,"24,897","1,999.59",10.95%,8.53%,161
Benin,2021-12-15,10,"24,907","2,000.40",10.95%,8.53%,161
Benin,2021-12-16,0,"24,907","2,000.40",10.95%,8.53%,161
Benin,2021-12-17,0,"24,907","2,000.40",10.95%,8.53%,161
Benin,2021-12-18,0,"24,907","2,000.40",10.95%,8.53%,161
Benin,2021-12-19,0,"24,907","2,000.40",10.95%,8.53%,161
Benin,2021-12-20,0,"24,907","2,000.40",10.95%,8.53%,161
Bermuda,2021-12-05,,"5,751","92,620.63",72.94%,70.44%,106
Bermuda,2021-12-06,0,"5,751","92,620.63",72.94%,70.44%,106
Bermuda,2021-12-07,2,"5,753","92,652.84",72.94%,70.44%,106
Bermuda,2021-12-08,7,"5,760","92,765.57",72.94%,70.44%,106
Bermuda,2021-12-09,0,"5,760","92,765.57",72.94%,70.44%,106
Bermuda,2021-12-10,4,"5,764","92,829.99",74.17%,72.52%,106
Bermuda,2021-12-11,0,"5,764","92,829.99",74.17%,72.52%,106
Bermuda,2021-12-12,0,"5,764","92,829.99",74.17%,72.52%,106
Bermuda,2021-12-13,0,"5,764","92,829.99",74.17%,72.52%,106
Bermuda,2021-12-14,20,"5,784","93,152.10",74.17%,72.52%,106
Bermuda,2021-12-15,0,"5,784","93,152.10",74.17%,72.52%,106
Bermuda,2021-12-16,31,"5,815","93,651.36",74.17%,72.52%,106
Bermuda,2021-12-17,0,"5,815","93,651.36",74.40%,72.82%,106
Bermuda,2021-12-18,0,"5,815","93,651.36",74.40%,72.82%,106
Bermuda,2021-12-19,0,"5,815","93,651.36",74.40%,72.82%,106
Bermuda,2021-12-20,102,"5,917","95,294.08",74.40%,72.82%,106
Bhutan,2021-12-05,,"2,641","3,386.33",75.58%,72.40%,3
Bhutan,2021-12-06,0,"2,641","3,386.33",75.58%,72.40%,3
Bhutan,2021-12-07,0,"2,641","3,386.33",75.58%,72.40%,3
Bhutan,2021-12-08,1,"2,642","3,387.61",75.58%,72.40%,3
Bhutan,2021-12-09,6,"2,648","3,395.31",75.58%,72.40%,3
Bhutan,2021-12-10,1,"2,649","3,396.59",75.58%,72.40%,3
Bhutan,2021-12-11,0,"2,649","3,396.59",75.58%,72.40%,3
Bhutan,2021-12-12,0,"2,649","3,396.59",75.58%,72.40%,3
Bhutan,2021-12-13,0,"2,649","3,396.59",75.58%,72.40%,3
Bhutan,2021-12-14,0,"2,649","3,396.59",75.58%,72.40%,3
Bhutan,2021-12-15,3,"2,652","3,400.44",75.58%,72.40%,3
Bhutan,2021-12-16,0,"2,652","3,400.44",75.58%,72.40%,3
Bhutan,2021-12-17,4,"2,656","3,405.57",75.58%,72.40%,3
Bhutan,2021-12-18,0,"2,656","3,405.57",75.58%,72.40%,3
Bhutan,2021-12-19,1,"2,657","3,406.85",75.58%,72.40%,3
Bhutan,2021-12-20,0,"2,657","3,406.85",75.62%,72.46%,3
Bolivia,2021-12-05,,"543,390","45,921.82",43.38%,35.68%,"19,222"
Bolivia,2021-12-06,"1,276","544,666","46,029.66",43.51%,35.85%,"19,247"
Bolivia,2021-12-07,"1,489","546,155","46,155.49",43.64%,36.05%,"19,264"
Bolivia,2021-12-08,0,"546,155","46,155.49",43.77%,36.27%,"19,264"
Bolivia,2021-12-09,"1,737","547,892","46,302.29",43.89%,36.47%,"19,276"
Bolivia,2021-12-10,"1,746","549,638","46,449.84",44.07%,36.68%,"19,281"
Bolivia,2021-12-11,"1,878","551,516","46,608.55",44.13%,36.74%,"19,305"
Bolivia,2021-12-12,"1,592","553,108","46,743.09",44.15%,36.76%,"19,317"
Bolivia,2021-12-13,0,"553,108","46,743.09",44.35%,36.92%,"19,317"
Bolivia,2021-12-14,"1,891","554,999","46,902.90",44.58%,37.10%,"19,330"
Bolivia,2021-12-15,"1,766","556,765","47,052.14",44.80%,37.26%,"19,355"
Bolivia,2021-12-16,"1,800","558,565","47,204.26",45.03%,37.42%,"19,372"
Bolivia,2021-12-17,"2,119","560,684","47,383.34",45.22%,37.53%,"19,391"
Bolivia,2021-12-18,"3,174","563,858","47,651.57",45.28%,37.58%,"19,428"
Bolivia,2021-12-19,889,"564,747","47,726.70",45.36%,37.60%,"19,440"
Bolivia,2021-12-20,0,"564,747","47,726.70",45.55%,37.73%,"19,440"
Bonaire Sint Eustatius and Saba,2021-12-05,,"3,040","114,955.57",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-06,17,"3,057","115,598.41",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-07,16,"3,073","116,203.44",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-08,0,"3,073","116,203.44",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-09,36,"3,109","117,564.76",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-10,10,"3,119","117,942.90",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-11,10,"3,129","118,321.04",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-12,9,"3,138","118,661.37",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-13,0,"3,138","118,661.37",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-14,18,"3,156","119,342.03",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-15,6,"3,162","119,568.92",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-16,13,"3,175","120,060.50",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-17,4,"3,179","120,211.76",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-18,14,"3,193","120,741.16",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-19,11,"3,204","121,157.12",72.26%,63.29%,22
Bonaire Sint Eustatius and Saba,2021-12-20,9,"3,213","121,497.45",72.26%,63.29%,22
Bosnia and Herzegovina,2021-12-05,,"277,228","84,949.13",27.05%,22.08%,"12,687"
Bosnia and Herzegovina,2021-12-06,"1,283","278,511","85,342.27",27.05%,22.08%,"12,780"
Bosnia and Herzegovina,2021-12-07,668,"279,179","85,546.96",27.05%,22.08%,"12,814"
Bosnia and Herzegovina,2021-12-08,641,"279,820","85,743.38",27.05%,22.08%,"12,854"
Bosnia and Herzegovina,2021-12-09,649,"280,469","85,942.25",27.05%,22.08%,"12,882"
Bosnia and Herzegovina,2021-12-10,511,"280,980","86,098.83",27.05%,22.08%,"12,918"
Bosnia and Herzegovina,2021-12-11,0,"280,980","86,098.83",27.05%,22.08%,"12,918"
Bosnia and Herzegovina,2021-12-12,0,"280,980","86,098.83",27.05%,22.08%,"12,918"
Bosnia and Herzegovina,2021-12-13,923,"281,903","86,381.66",27.05%,22.08%,"12,999"
Bosnia and Herzegovina,2021-12-14,684,"282,587","86,591.25",27.05%,22.08%,"13,028"
Bosnia and Herzegovina,2021-12-15,522,"283,109","86,751.21",27.05%,22.08%,"13,064"
Bosnia and Herzegovina,2021-12-16,675,"283,784","86,958.04",27.05%,22.08%,"13,091"
Bosnia and Herzegovina,2021-12-17,488,"284,272","87,107.57",27.05%,22.08%,"13,121"
Bosnia and Herzegovina,2021-12-18,0,"284,272","87,107.57",27.05%,22.08%,"13,121"
Bosnia and Herzegovina,2021-12-19,0,"284,272","87,107.57",27.05%,22.08%,"13,121"
Bosnia and Herzegovina,2021-12-20,861,"285,133","87,371.41",27.05%,22.08%,"13,188"
Botswana,2021-12-05,,"195,302","81,469.52",38.42%,21.23%,"2,419"
Botswana,2021-12-06,250,"195,552","81,573.81",38.42%,21.23%,"2,420"
Botswana,2021-12-07,0,"195,552","81,573.81",38.42%,21.23%,"2,420"
Botswana,2021-12-08,0,"195,552","81,573.81",38.42%,21.23%,"2,420"
Botswana,2021-12-09,538,"196,090","81,798.24",39.84%,22.03%,"2,421"
Botswana,2021-12-10,0,"196,090","81,798.24",39.84%,22.03%,"2,421"
Botswana,2021-12-11,0,"196,090","81,798.24",39.84%,22.03%,"2,421"
Botswana,2021-12-12,0,"196,090","81,798.24",39.84%,22.03%,"2,421"
Botswana,2021-12-13,0,"196,090","81,798.24",39.84%,22.03%,"2,421"
Botswana,2021-12-14,"1,554","197,644","82,446.48",39.84%,22.03%,"2,424"
Botswana,2021-12-15,0,"197,644","82,446.48",46.97%,41.81%,"2,424"
Botswana,2021-12-16,"2,220","199,864","83,372.54",46.97%,41.81%,"2,425"
Botswana,2021-12-17,0,"199,864","83,372.54",46.97%,41.81%,"2,425"
Botswana,2021-12-18,0,"199,864","83,372.54",46.97%,41.81%,"2,425"
Botswana,2021-12-19,0,"199,864","83,372.54",46.97%,41.81%,"2,425"
Botswana,2021-12-20,"4,837","204,701","85,390.28",46.97%,41.81%,"2,425"
Brazil,2021-12-05,,22.15 million,"103,494.19",76.91%,63.98%,"615,900"
Brazil,2021-12-06,"6,017",22.15 million,"103,522.31",76.92%,64.19%,"616,032"
Brazil,2021-12-07,"10,136",22.16 million,"103,569.67",76.97%,64.44%,"616,293"
Brazil,2021-12-08,"10,132",22.17 million,"103,617.02",77.01%,64.60%,"616,533"
Brazil,2021-12-09,"8,753",22.18 million,"103,657.93",77.07%,64.92%,"616,733"
Brazil,2021-12-10,"7,065",22.19 million,"103,690.94",77.07%,65.11%,"616,961"
Brazil,2021-12-11,"2,684",22.19 million,"103,703.48",77.07%,65.14%,"617,014"
Brazil,2021-12-12,"1,615",22.19 million,"103,711.03",77.07%,65.15%,"617,096"
Brazil,2021-12-13,"2,770",22.20 million,"103,723.97",77.07%,65.32%,"617,141"
Brazil,2021-12-14,"4,379",22.20 million,"103,744.44",77.07%,65.49%,"617,254"
Brazil,2021-12-15,"5,078",22.21 million,"103,768.17",77.17%,65.84%,"617,552"
Brazil,2021-12-16,"3,661",22.21 million,"103,785.27",77.24%,65.97%,"617,675"
Brazil,2021-12-17,"4,363",22.21 million,"103,805.66",77.29%,66.08%,"617,873"
Brazil,2021-12-18,"2,381",22.22 million,"103,816.79",77.30%,66.11%,"618,011"
Brazil,2021-12-19,"1,458",22.22 million,"103,823.60",77.30%,66.12%,"618,066"
Brazil,2021-12-20,"2,639",22.22 million,"103,835.93",77.33%,66.22%,"618,149"
British Virgin Islands,2021-12-05,,"2,809","92,331.46",60.11%,54.91%,38
British Virgin Islands,2021-12-06,7,"2,816","92,561.55",60.11%,54.91%,38
British Virgin Islands,2021-12-07,0,"2,816","92,561.55",60.11%,54.91%,38
British Virgin Islands,2021-12-08,0,"2,816","92,561.55",60.11%,54.91%,38
British Virgin Islands,2021-12-09,0,"2,816","92,561.55",60.11%,54.91%,38
British Virgin Islands,2021-12-10,0,"2,816","92,561.55",60.11%,54.91%,38
British Virgin Islands,2021-12-11,0,"2,816","92,561.55",60.11%,54.91%,38
British Virgin Islands,2021-12-12,0,"2,816","92,561.55",60.11%,54.91%,38
British Virgin Islands,2021-12-13,26,"2,842","93,416.16",60.11%,54.91%,39
British Virgin Islands,2021-12-14,0,"2,842","93,416.16",60.11%,54.91%,39
British Virgin Islands,2021-12-15,0,"2,842","93,416.16",60.11%,54.91%,39
British Virgin Islands,2021-12-16,44,"2,886","94,862.44",60.11%,54.91%,39
British Virgin Islands,2021-12-17,0,"2,886","94,862.44",60.34%,55.47%,39
British Virgin Islands,2021-12-18,0,"2,886","94,862.44",60.34%,55.47%,39
British Virgin Islands,2021-12-19,0,"2,886","94,862.44",60.34%,55.47%,39
British Virgin Islands,2021-12-20,0,"2,886","94,862.44",60.34%,55.47%,39
Brunei,2021-12-05,,"15,186","34,393.88",91.58%,79.66%,98
Brunei,2021-12-06,16,"15,202","34,430.12",91.60%,79.76%,98
Brunei,2021-12-07,27,"15,229","34,491.27",91.63%,80.99%,98
Brunei,2021-12-08,15,"15,244","34,525.24",91.64%,82.06%,98
Brunei,2021-12-09,57,"15,301","34,654.34",91.66%,83.18%,98
Brunei,2021-12-10,-18,"15,283","34,613.57",91.68%,84.26%,98
Brunei,2021-12-11,60,"15,343","34,749.46",91.69%,84.72%,98
Brunei,2021-12-12,5,"15,348","34,760.79",91.71%,85.75%,98
Brunei,2021-12-13,14,"15,362","34,792.50",91.72%,86.45%,98
Brunei,2021-12-14,1,"15,363","34,794.76",91.75%,87.29%,98
Brunei,2021-12-15,9,"15,372","34,815.14",91.75%,87.29%,98
Brunei,2021-12-16,4,"15,376","34,824.20",91.75%,87.29%,98
Brunei,2021-12-17,9,"15,385","34,844.59",91.75%,87.29%,98
Brunei,2021-12-18,1,"15,386","34,846.85",91.75%,87.29%,98
Brunei,2021-12-19,16,"15,402","34,883.09",91.75%,87.29%,98
Brunei,2021-12-20,10,"15,412","34,905.74",91.75%,87.29%,98
Bulgaria,2021-12-05,,"703,160","101,956.67",27.61%,26.11%,"28,852"
Bulgaria,2021-12-06,"2,426","705,586","102,308.44",27.61%,26.22%,"29,060"
Bulgaria,2021-12-07,"2,299","707,885","102,641.79",27.61%,26.32%,"29,163"
Bulgaria,2021-12-08,"1,652","709,537","102,881.32",27.61%,26.42%,"29,279"
Bulgaria,2021-12-09,"1,827","711,364","103,146.24",27.61%,26.52%,"29,382"
Bulgaria,2021-12-10,"1,719","713,083","103,395.49",27.61%,26.62%,"29,459"
Bulgaria,2021-12-11,"1,073","714,156","103,551.07",27.61%,26.65%,"29,486"
Bulgaria,2021-12-12,532,"714,688","103,628.21",27.61%,26.67%,"29,536"
Bulgaria,2021-12-13,0,"714,688","103,628.21",27.61%,26.75%,"29,536"
Bulgaria,2021-12-14,"3,963","718,651","104,202.84",27.61%,26.84%,"29,764"
Bulgaria,2021-12-15,"1,725","720,376","104,452.96",27.61%,26.92%,"29,847"
Bulgaria,2021-12-16,"1,443","721,819","104,662.19",27.61%,27.01%,"29,933"
Bulgaria,2021-12-17,"1,614","723,433","104,896.21",27.61%,27.10%,"30,014"
Bulgaria,2021-12-18,904,"724,337","105,027.29",27.61%,27.13%,"30,047"
Bulgaria,2021-12-19,456,"724,793","105,093.41",27.61%,27.15%,"30,082"
Bulgaria,2021-12-20,"2,001","726,794","105,383.55",27.61%,27.23%,"30,239"
Burkina Faso,2021-12-05,,"16,000",744.29,2.06%,1.51%,286
Burkina Faso,2021-12-06,0,"16,000",744.29,2.06%,1.51%,286
Burkina Faso,2021-12-07,334,"16,334",759.82,2.06%,1.51%,290
Burkina Faso,2021-12-08,0,"16,334",759.82,2.06%,1.51%,290
Burkina Faso,2021-12-09,0,"16,334",759.82,2.06%,1.51%,290
Burkina Faso,2021-12-10,0,"16,334",759.82,2.06%,1.51%,290
Burkina Faso,2021-12-11,0,"16,334",759.82,2.06%,1.51%,290
Burkina Faso,2021-12-12,0,"16,334",759.82,2.06%,1.51%,290
Burkina Faso,2021-12-13,0,"16,334",759.82,2.06%,1.51%,290
Burkina Faso,2021-12-14,338,"16,672",775.55,2.06%,1.51%,296
Burkina Faso,2021-12-15,0,"16,672",775.55,2.06%,1.55%,296
Burkina Faso,2021-12-16,0,"16,672",775.55,2.06%,1.55%,296
Burkina Faso,2021-12-17,0,"16,672",775.55,2.06%,1.55%,296
Burkina Faso,2021-12-18,0,"16,672",775.55,2.06%,1.55%,296
Burkina Faso,2021-12-19,0,"16,672",775.55,2.06%,1.55%,296
Burkina Faso,2021-12-20,0,"16,672",775.55,2.06%,1.55%,296
Burundi,2021-12-05,,"20,439","1,667.75",0.01%,0.01%,38
Burundi,2021-12-06,34,"20,473","1,670.53",0.01%,0.01%,38
Burundi,2021-12-07,50,"20,523","1,674.61",0.01%,0.01%,38
Burundi,2021-12-08,0,"20,523","1,674.61",0.01%,0.01%,38
Burundi,2021-12-09,87,"20,610","1,681.70",0.02%,0.01%,38
Burundi,2021-12-10,56,"20,666","1,686.27",0.02%,0.01%,38
Burundi,2021-12-11,0,"20,666","1,686.27",0.02%,0.01%,38
Burundi,2021-12-12,0,"20,666","1,686.27",0.02%,0.02%,38
Burundi,2021-12-13,220,"20,886","1,704.22",0.02%,0.02%,38
Burundi,2021-12-14,0,"20,886","1,704.22",0.02%,0.02%,38
Burundi,2021-12-15,257,"21,143","1,725.19",0.03%,0.02%,38
Burundi,2021-12-16,279,"21,422","1,747.96",0.03%,0.02%,38
Burundi,2021-12-17,0,"21,422","1,747.96",0.03%,0.02%,38
Burundi,2021-12-18,0,"21,422","1,747.96",0.03%,0.02%,38
Burundi,2021-12-19,0,"21,422","1,747.96",0.03%,0.02%,38
Burundi,2021-12-20,"1,217","22,639","1,847.26",0.03%,0.02%,38
Cambodia,2021-12-05,,"120,256","7,096.24",83.62%,79.46%,"2,960"
Cambodia,2021-12-06,16,"120,272","7,097.18",83.66%,79.61%,"2,963"
Cambodia,2021-12-07,14,"120,286","7,098.01",83.70%,79.69%,"2,967"
Cambodia,2021-12-08,14,"120,300","7,098.83",83.73%,79.79%,"2,971"
Cambodia,2021-12-09,12,"120,312","7,099.54",83.76%,79.86%,"2,974"
Cambodia,2021-12-10,15,"120,327","7,100.43",83.79%,79.91%,"2,978"
Cambodia,2021-12-11,16,"120,343","7,101.37",83.79%,79.93%,"2,982"
Cambodia,2021-12-12,12,"120,355","7,102.08",83.80%,79.95%,"2,985"
Cambodia,2021-12-13,15,"120,370","7,102.96",83.84%,80.01%,"2,989"
Cambodia,2021-12-14,12,"120,382","7,103.67",83.87%,80.07%,"2,992"
Cambodia,2021-12-15,8,"120,390","7,104.14",83.89%,80.11%,"2,995"
Cambodia,2021-12-16,7,"120,397","7,104.56",83.89%,80.11%,"2,998"
Cambodia,2021-12-17,8,"120,405","7,105.03",83.93%,80.19%,"3,001"
Cambodia,2021-12-18,5,"120,410","7,105.32",83.94%,80.20%,"3,003"
Cambodia,2021-12-19,6,"120,416","7,105.68",83.95%,80.21%,"3,005"
Cambodia,2021-12-20,7,"120,423","7,106.09",83.97%,80.25%,"3,005"
Cameroon,2021-12-05,,"107,148","3,935.75",2.86%,2.19%,"1,804"
Cameroon,2021-12-06,0,"107,148","3,935.75",2.92%,2.25%,"1,804"
Cameroon,2021-12-07,0,"107,148","3,935.75",2.92%,2.25%,"1,804"
Cameroon,2021-12-08,401,"107,549","3,950.48",2.92%,2.25%,"1,823"
Cameroon,2021-12-09,0,"107,549","3,950.48",2.92%,2.25%,"1,823"
Cameroon,2021-12-10,0,"107,549","3,950.48",2.92%,2.25%,"1,823"
Cameroon,2021-12-11,0,"107,549","3,950.48",2.92%,2.25%,"1,823"
Cameroon,2021-12-12,0,"107,549","3,950.48",2.92%,2.25%,"1,823"
Cameroon,2021-12-13,0,"107,549","3,950.48",2.92%,2.25%,"1,823"
Cameroon,2021-12-14,113,"107,662","3,954.63",2.96%,2.30%,"1,836"
Cameroon,2021-12-15,0,"107,662","3,954.63",2.96%,2.30%,"1,836"
Cameroon,2021-12-16,0,"107,662","3,954.63",2.96%,2.30%,"1,836"
Cameroon,2021-12-17,0,"107,662","3,954.63",2.96%,2.30%,"1,836"
Cameroon,2021-12-18,0,"107,662","3,954.63",2.96%,2.30%,"1,836"
Cameroon,2021-12-19,0,"107,662","3,954.63",2.96%,2.30%,"1,836"
Cameroon,2021-12-20,364,"108,026","3,968.01",2.96%,2.30%,"1,841"
Canada,2021-12-05,,1.82 million,"47,695.97",80.77%,76.45%,"29,821"
Canada,2021-12-06,"5,007",1.82 million,"47,827.50",81.00%,76.50%,"29,854"
Canada,2021-12-07,"3,002",1.82 million,"47,906.36",81.15%,76.54%,"29,880"
Canada,2021-12-08,"3,644",1.83 million,"48,002.08",81.31%,76.59%,"29,905"
Canada,2021-12-09,"4,002",1.83 million,"48,107.21",81.46%,76.62%,"29,930"
Canada,2021-12-10,"3,292",1.83 million,"48,193.68",81.57%,76.66%,"29,953"
Canada,2021-12-11,"5,330",1.84 million,"48,333.70",81.68%,76.68%,"29,963"
Canada,2021-12-12,"2,013",1.84 million,"48,386.58",81.80%,76.70%,"29,964"
Canada,2021-12-13,"8,005",1.85 million,"48,596.86",82.00%,76.75%,"29,994"
Canada,2021-12-14,"4,533",1.85 million,"48,715.94",82.09%,76.78%,"30,022"
Canada,2021-12-15,"6,042",1.86 million,"48,874.65",82.21%,76.82%,"30,047"
Canada,2021-12-16,"7,530",1.87 million,"49,072.46",82.34%,76.85%,"30,065"
Canada,2021-12-17,"9,325",1.88 million,"49,317.41",82.45%,76.89%,"30,087"
Canada,2021-12-18,"6,263",1.88 million,"49,481.93",82.52%,76.91%,"30,092"
Canada,2021-12-19,"7,449",1.89 million,"49,677.61",82.61%,76.93%,"30,097"
Canada,2021-12-20,"17,101",1.91 million,"50,126.83",82.75%,76.99%,"30,116"
Cape Verde,2021-12-05,,"38,450","68,428.42",53.35%,44.53%,351
Cape Verde,2021-12-06,3,"38,453","68,433.76",53.35%,44.53%,351
Cape Verde,2021-12-07,7,"38,460","68,446.22",53.35%,44.53%,351
Cape Verde,2021-12-08,10,"38,470","68,464.02",53.35%,44.53%,351
Cape Verde,2021-12-09,12,"38,482","68,485.37",53.35%,44.53%,351
Cape Verde,2021-12-10,7,"38,489","68,497.83",53.35%,44.53%,351
Cape Verde,2021-12-11,7,"38,496","68,510.29",53.35%,44.53%,351
Cape Verde,2021-12-12,7,"38,503","68,522.75",53.35%,44.53%,351
Cape Verde,2021-12-13,0,"38,503","68,522.75",53.61%,45.29%,351
Cape Verde,2021-12-14,6,"38,509","68,533.43",53.61%,45.29%,351
Cape Verde,2021-12-15,18,"38,527","68,565.46",53.61%,45.29%,351
Cape Verde,2021-12-16,14,"38,541","68,590.37",53.61%,45.29%,351
Cape Verde,2021-12-17,16,"38,557","68,618.85",53.89%,45.55%,351
Cape Verde,2021-12-18,16,"38,573","68,647.32",53.89%,45.55%,351
Cape Verde,2021-12-19,16,"38,589","68,675.80",53.89%,45.55%,351
Cape Verde,2021-12-20,7,"38,596","68,688.26",53.89%,45.55%,352
Cayman Islands,2021-12-05,,"7,529","113,221.45",87.44%,84.49%,7
Cayman Islands,2021-12-06,134,"7,663","115,236.55",87.44%,84.49%,9
Cayman Islands,2021-12-07,0,"7,663","115,236.55",87.44%,84.49%,9
Cayman Islands,2021-12-08,61,"7,724","116,153.87",87.44%,84.49%,9
Cayman Islands,2021-12-09,115,"7,839","117,883.24",87.44%,84.49%,9
Cayman Islands,2021-12-10,0,"7,839","117,883.24",87.78%,84.94%,9
Cayman Islands,2021-12-11,32,"7,871","118,364.46",87.78%,84.94%,9
Cayman Islands,2021-12-12,0,"7,871","118,364.46",87.78%,84.94%,9
Cayman Islands,2021-12-13,0,"7,871","118,364.46",87.78%,84.94%,9
Cayman Islands,2021-12-14,89,"7,960","119,702.85",87.78%,84.94%,9
Cayman Islands,2021-12-15,47,"8,007","120,409.64",87.78%,84.94%,9
Cayman Islands,2021-12-16,29,"8,036","120,845.74",87.78%,84.94%,9
Cayman Islands,2021-12-17,61,"8,097","121,763.06",88.08%,85.51%,9
Cayman Islands,2021-12-18,0,"8,097","121,763.06",88.08%,85.51%,9
Cayman Islands,2021-12-19,0,"8,097","121,763.06",88.08%,85.51%,9
Cayman Islands,2021-12-20,0,"8,097","121,763.06",88.08%,85.51%,9
Central African Republic,2021-12-05,,"11,742","2,386.59",7.62%,6.81%,101
Central African Republic,2021-12-06,0,"11,742","2,386.59",7.62%,6.81%,101
Central African Republic,2021-12-07,0,"11,742","2,386.59",7.62%,6.81%,101
Central African Republic,2021-12-08,0,"11,742","2,386.59",7.62%,6.81%,101
Central African Republic,2021-12-09,0,"11,742","2,386.59",7.62%,6.81%,101
Central African Republic,2021-12-10,170,"11,912","2,421.14",7.62%,6.81%,101
Central African Republic,2021-12-11,0,"11,912","2,421.14",7.62%,6.81%,101
Central African Republic,2021-12-12,0,"11,912","2,421.14",7.62%,6.81%,101
Central African Republic,2021-12-13,49,"11,961","2,431.10",7.62%,6.81%,101
Central African Republic,2021-12-14,0,"11,961","2,431.10",7.62%,6.81%,101
Central African Republic,2021-12-15,0,"11,961","2,431.10",9.08%,6.99%,101
Central African Republic,2021-12-16,0,"11,961","2,431.10",9.08%,6.99%,101
Central African Republic,2021-12-17,0,"11,961","2,431.10",9.08%,6.99%,101
Central African Republic,2021-12-18,0,"11,961","2,431.10",9.08%,6.99%,101
Central African Republic,2021-12-19,0,"11,961","2,431.10",9.08%,6.99%,101
Central African Republic,2021-12-20,0,"11,961","2,431.10",9.08%,6.99%,101
Chad,2021-12-05,,"5,703",337.16,1.17%,0.45%,181
Chad,2021-12-06,0,"5,703",337.16,1.17%,0.45%,181
Chad,2021-12-07,0,"5,703",337.16,1.17%,0.45%,181
Chad,2021-12-08,0,"5,703",337.16,1.17%,0.45%,181
Chad,2021-12-09,0,"5,703",337.16,1.17%,0.45%,181
Chad,2021-12-10,0,"5,703",337.16,1.17%,0.45%,181
Chad,2021-12-11,0,"5,703",337.16,1.17%,0.45%,181
Chad,2021-12-12,0,"5,703",337.16,1.21%,0.48%,181
Chad,2021-12-13,0,"5,703",337.16,1.21%,0.48%,181
Chad,2021-12-14,0,"5,703",337.16,1.21%,0.48%,181
Chad,2021-12-15,0,"5,703",337.16,1.69%,0.48%,181
Chad,2021-12-16,0,"5,703",337.16,1.69%,0.48%,181
